gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RSRC2,1703.5874567101105,-2.8282067135548163,0.3612522320133579,-7.828897548376224,4.921664872424607e-15,3.3213499422085557e-13
SNORA2C,55.876731310967834,-8.247997932247198,1.0615004973027162,-7.770131010965559,7.84049894961597e-15,5.241654437967561e-13
NICOL1,23.8947299756865,-6.100388999027587,0.7915413943850242,-7.706974066425406,1.2883596841998045e-14,8.507138099362402e-13
ANKRD36C,348.8977473361412,-3.617293882248727,0.46979688228621763,-7.6996975046865845,1.3638871221495766e-14,8.950769920895999e-13
NFAT5,445.06955959329787,-2.206912888884541,0.286766168254401,-7.695862110647258,1.405433105635516e-14,9.195303185042125e-13
COX19,225.28502478022403,-3.216143962965686,0.4183884690055156,-7.686980405101193,1.5064819714647173e-14,9.826475108702987e-13
SLFN12L,35.873260338165615,-4.371308246633156,0.5706159158993981,-7.660684051798925,1.8494533354814637e-14,1.1990715582910033e-12
PCDHGB7,48.90218665108702,-4.293546534307509,0.5630082149898171,-7.6260815028874225,2.4199686631787548e-14,1.545610937851669e-12
DYNC1LI1,407.3546132629028,-2.4219341389588807,0.32033882991776635,-7.560538756979949,4.0140325593326475e-14,2.511403461320076e-12
XRN1,966.955855765555,-2.883552288358717,0.3826108604453903,-7.53651447583591,4.826994087624012e-14,3.0025302353742406e-12
OR2M3,57.23364638291527,-3.3722192268876223,0.44852162928346534,-7.5185208621374695,5.5399406860867885e-14,3.416296756420186e-12
CHD6,2684.8795029667285,-3.4733023017973625,0.4621355663262416,-7.515764972188718,5.6579117197788676e-14,3.4790482953138825e-12
SNORA44,22.95744435585739,-9.346885250517518,1.252610377889901,-7.461925444257392,8.526713244414616e-14,5.111264419696583e-12
SAFB2,881.494690189721,-1.9776662702293597,0.2659389560968064,-7.4365422022242385,1.0335495788009379e-13,6.178265727317027e-12
SNHG8,678.3131628331191,-3.6286461802223964,0.4900779972116044,-7.40422177871338,1.3192179493766771e-13,7.799013000998207e-12
KDM6B,312.5490908675367,-2.213937967222576,0.2998763607746244,-7.382835917788422,1.5495294766535211e-13,9.110384265475223e-12
TPD52,1675.7501026105663,-1.8834112763696516,0.2551467763375499,-7.381677728422353,1.5630717728540204e-13,9.164896241925486e-12
LUC7L3,2816.379011033947,-2.399400432309467,0.3252737808472275,-7.376556530501306,1.6243593301268545e-13,9.498297336382097e-12
GCC2,1332.4035229059639,-2.350916859448253,0.318884035964973,-7.372325341825777,1.6767719856992995e-13,9.751633282684815e-12
Metazoa_SRP,292.3468672076918,-4.249821133822167,0.5773795114320239,-7.360533322842904,1.8317689962420457e-13,1.0624260178203865e-11
INO80D,395.5914863367548,-2.2753628425194874,0.30938694163966424,-7.3544243026570575,1.9175173282434511e-13,1.1091623143963467e-11
PRNCR1,27.238421412214237,-5.675229825019054,0.7756178501339107,-7.317043856119638,2.534930267128146e-13,1.442960305903714e-11
RNVU1-31,50.16169700401133,-10.46897918837317,1.43088712088876,-7.3164256184447485,2.546630746077354e-13,1.445785603460847e-11
ABCF1,2064.514565886296,-2.377344082642066,0.32566972615710843,-7.299862074054731,2.8806286772733453e-13,1.6225273337082937e-11
SNORA79B,40.1935796626844,-8.319179092721077,1.1396189396554492,-7.299965631701668,2.878412426552133e-13,1.6225273337082937e-11
PUM1,1722.5443454304336,-1.7678496766465512,0.24221159283233004,-7.29878225882581,2.9038380291050425e-13,1.63131843205744e-11
POLR1A,1095.4973216290541,-2.228972150524997,0.30568434033437486,-7.291744641177304,3.059666822839605e-13,1.7143720631367604e-11
SNORA58B,15.746442274712269,-8.795742516683454,1.2134196826046504,-7.248722468225558,4.2072095418581404e-13,2.3042404373281146e-11
